,place_name,population,state_fips,county_fips,tract_fips,year,source,GEOID
1911,"Census Tract 176.04, Northampton County, Pennsylvania",4445,42,95,17604,2019,ACS 2019,42095017604
1912,"Census Tract 176.05, Northampton County, Pennsylvania",4415,42,95,17605,2019,ACS 2019,42095017605
1913,"Census Tract 176.06, Northampton County, Pennsylvania",4725,42,95,17606,2019,ACS 2019,42095017606
1914,"Census Tract 176.07, Northampton County, Pennsylvania",6615,42,95,17607,2019,ACS 2019,42095017607
1915,"Census Tract 177.03, Northampton County, Pennsylvania",2928,42,95,17703,2019,ACS 2019,42095017703
1916,"Census Tract 177.04, Northampton County, Pennsylvania",6193,42,95,17704,2019,ACS 2019,42095017704
1917,"Census Tract 219.01, Dauphin County, Pennsylvania",4634,42,43,21901,2019,ACS 2019,42043021901
1918,"Census Tract 219.03, Dauphin County, Pennsylvania",3577,42,43,21903,2019,ACS 2019,42043021903
1919,"Census Tract 219.04, Dauphin County, Pennsylvania",5348,42,43,21904,2019,ACS 2019,42043021904
1920,"Census Tract 226.05, Dauphin County, Pennsylvania",4800,42,43,22605,2019,ACS 2019,42043022605
1921,"Census Tract 226.06, Dauphin County, Pennsylvania",3129,42,43,22606,2019,ACS 2019,42043022606
1922,"Census Tract 227.01, Dauphin County, Pennsylvania",4009,42,43,22701,2019,ACS 2019,42043022701
1923,"Census Tract 227.02, Dauphin County, Pennsylvania",4985,42,43,22702,2019,ACS 2019,42043022702
1924,"Census Tract 236.01, Dauphin County, Pennsylvania",2921,42,43,23601,2019,ACS 2019,42043023601
1925,"Census Tract 236.02, Dauphin County, Pennsylvania",5916,42,43,23602,2019,ACS 2019,42043023602
1926,"Census Tract 241.04, Dauphin County, Pennsylvania",6234,42,43,24104,2019,ACS 2019,42043024104
1927,"Census Tract 241.05, Dauphin County, Pennsylvania",5411,42,43,24105,2019,ACS 2019,42043024105
1928,"Census Tract 4105, Delaware County, Pennsylvania",5247,42,45,410500,2019,ACS 2019,42045410500
1929,"Census Tract 4106.01, Delaware County, Pennsylvania",3664,42,45,410601,2019,ACS 2019,42045410601
1930,"Census Tract 4106.02, Delaware County, Pennsylvania",4556,42,45,410602,2019,ACS 2019,42045410602
1931,"Census Tract 4107, Delaware County, Pennsylvania",5488,42,45,410700,2019,ACS 2019,42045410700
1932,"Census Tract 4108, Delaware County, Pennsylvania",8051,42,45,410800,2019,ACS 2019,42045410800
1933,"Census Tract 9800, Delaware County, Pennsylvania",0,42,45,980000,2019,ACS 2019,42045980000
1934,"Census Tract 9502, Elk County, Pennsylvania",3169,42,47,950200,2019,ACS 2019,42047950200
1935,"Census Tract 9504, Elk County, Pennsylvania",3814,42,47,950400,2019,ACS 2019,42047950400
1936,"Census Tract 9505, Elk County, Pennsylvania",2445,42,47,950500,2019,ACS 2019,42047950500
1937,"Census Tract 9501, Elk County, Pennsylvania",1488,42,47,950100,2019,ACS 2019,42047950100
1938,"Census Tract 9509, Elk County, Pennsylvania",2177,42,47,950900,2019,ACS 2019,42047950900
1939,"Census Tract 9510, Elk County, Pennsylvania",4818,42,47,951000,2019,ACS 2019,42047951000
1940,"Census Tract 9511, Elk County, Pennsylvania",5321,42,47,951100,2019,ACS 2019,42047951100
1941,"Census Tract 9512, Elk County, Pennsylvania",1953,42,47,951200,2019,ACS 2019,42047951200
1942,"Census Tract 9513, Elk County, Pennsylvania",5155,42,47,951300,2019,ACS 2019,42047951300
1943,"Census Tract 123, Erie County, Pennsylvania",7646,42,49,12300,2019,ACS 2019,42049012300
1944,"Census Tract 124, Erie County, Pennsylvania",1482,42,49,12400,2019,ACS 2019,42049012400
1945,"Census Tract 9801.09, Erie County, Pennsylvania",2467,42,49,980109,2019,ACS 2019,42049980109
1946,"Census Tract 9900, Erie County, Pennsylvania",0,42,49,990000,2019,ACS 2019,42049990000
1947,"Census Tract 2614.01, Fayette County, Pennsylvania",2546,42,51,261401,2019,ACS 2019,42051261401
1948,"Census Tract 2614.02, Fayette County, Pennsylvania",2806,42,51,261402,2019,ACS 2019,42051261402
1949,"Census Tract 2627.01, Fayette County, Pennsylvania",3449,42,51,262701,2019,ACS 2019,42051262701
1950,"Census Tract 2627.02, Fayette County, Pennsylvania",2651,42,51,262702,2019,ACS 2019,42051262702
1951,"Census Tract 5301, Forest County, Pennsylvania",5050,42,53,530100,2019,ACS 2019,42053530100
1952,"Census Tract 5302.01, Forest County, Pennsylvania",1088,42,53,530201,2019,ACS 2019,42053530201
1953,"Census Tract 9501.03, Pike County, Pennsylvania",2336,42,103,950103,2019,ACS 2019,42103950103
1954,"Census Tract 9501.04, Pike County, Pennsylvania",2513,42,103,950104,2019,ACS 2019,42103950104
1955,"Census Tract 9502.02, Pike County, Pennsylvania",1347,42,103,950202,2019,ACS 2019,42103950202
1956,"Census Tract 9503.01, Pike County, Pennsylvania",2609,42,103,950301,2019,ACS 2019,42103950301
1957,"Census Tract 9503.02, Pike County, Pennsylvania",606,42,103,950302,2019,ACS 2019,42103950302
1958,"Census Tract 9505.01, Pike County, Pennsylvania",1752,42,103,950501,2019,ACS 2019,42103950501
1959,"Census Tract 9505.02, Pike County, Pennsylvania",2893,42,103,950502,2019,ACS 2019,42103950502
1960,"Census Tract 9506.01, Pike County, Pennsylvania",1329,42,103,950601,2019,ACS 2019,42103950601
1961,"Census Tract 9506.03, Pike County, Pennsylvania",1172,42,103,950603,2019,ACS 2019,42103950603
1962,"Census Tract 9506.05, Pike County, Pennsylvania",5716,42,103,950605,2019,ACS 2019,42103950605
1963,"Census Tract 9506.06, Pike County, Pennsylvania",5903,42,103,950606,2019,ACS 2019,42103950606
1964,"Census Tract 9507.01, Pike County, Pennsylvania",3878,42,103,950701,2019,ACS 2019,42103950701
1965,"Census Tract 9507.02, Pike County, Pennsylvania",3185,42,103,950702,2019,ACS 2019,42103950702
1966,"Census Tract 9508.01, Pike County, Pennsylvania",5253,42,103,950801,2019,ACS 2019,42103950801
1967,"Census Tract 9508.02, Pike County, Pennsylvania",4930,42,103,950802,2019,ACS 2019,42103950802
1968,"Census Tract 6.01, Schuylkill County, Pennsylvania",3582,42,107,601,2019,ACS 2019,42107000601
1969,"Census Tract 6.02, Schuylkill County, Pennsylvania",1238,42,107,602,2019,ACS 2019,42107000602
1970,"Census Tract 701, Snyder County, Pennsylvania",6033,42,109,70100,2019,ACS 2019,42109070100
1971,"Census Tract 702, Snyder County, Pennsylvania",8151,42,109,70200,2019,ACS 2019,42109070200
1972,"Census Tract 704, Snyder County, Pennsylvania",5604,42,109,70400,2019,ACS 2019,42109070400
1973,"Census Tract 705, Snyder County, Pennsylvania",3584,42,109,70500,2019,ACS 2019,42109070500
1974,"Census Tract 2507, Allegheny County, Pennsylvania",601,42,3,250700,2019,ACS 2019,42003250700
1975,"Census Tract 4272, Allegheny County, Pennsylvania",4799,42,3,427200,2019,ACS 2019,42003427200
1976,"Census Tract 4282, Allegheny County, Pennsylvania",2072,42,3,428200,2019,ACS 2019,42003428200
1977,"Census Tract 4292.01, Allegheny County, Pennsylvania",4496,42,3,429201,2019,ACS 2019,42003429201
1978,"Census Tract 4301, Allegheny County, Pennsylvania",2115,42,3,430100,2019,ACS 2019,42003430100
1979,"Census Tract 4311, Allegheny County, Pennsylvania",3068,42,3,431100,2019,ACS 2019,42003431100
1980,"Census Tract 4390, Allegheny County, Pennsylvania",1463,42,3,439000,2019,ACS 2019,42003439000
1981,"Census Tract 4658, Allegheny County, Pennsylvania",3168,42,3,465800,2019,ACS 2019,42003465800
1982,"Census Tract 4710, Allegheny County, Pennsylvania",1271,42,3,471000,2019,ACS 2019,42003471000
1983,"Census Tract 4723, Allegheny County, Pennsylvania",2003,42,3,472300,2019,ACS 2019,42003472300
1984,"Census Tract 4724, Allegheny County, Pennsylvania",1828,42,3,472400,2019,ACS 2019,42003472400
1985,"Census Tract 4762, Allegheny County, Pennsylvania",3079,42,3,476200,2019,ACS 2019,42003476200
1986,"Census Tract 4772, Allegheny County, Pennsylvania",4064,42,3,477200,2019,ACS 2019,42003477200
1987,"Census Tract 4781, Allegheny County, Pennsylvania",3985,42,3,478100,2019,ACS 2019,42003478100
1988,"Census Tract 5030.02, Allegheny County, Pennsylvania",5898,42,3,503002,2019,ACS 2019,42003503002
1989,"Census Tract 4890.02, Allegheny County, Pennsylvania",3480,42,3,489002,2019,ACS 2019,42003489002
1990,"Census Tract 4900.02, Allegheny County, Pennsylvania",4827,42,3,490002,2019,ACS 2019,42003490002
1991,"Census Tract 204, Philadelphia County, Pennsylvania",2744,42,101,20400,2019,ACS 2019,42101020400
1992,"Census Tract 237, Philadelphia County, Pennsylvania",4463,42,101,23700,2019,ACS 2019,42101023700
1993,"Census Tract 20, Philadelphia County, Pennsylvania",1828,42,101,2000,2019,ACS 2019,42101002000
1994,"Census Tract 39.01, Philadelphia County, Pennsylvania",6186,42,101,3901,2019,ACS 2019,42101003901
1995,"Census Tract 50, Philadelphia County, Pennsylvania",0,42,101,5000,2019,ACS 2019,42101005000
1996,"Census Tract 54, Philadelphia County, Pennsylvania",1577,42,101,5400,2019,ACS 2019,42101005400
1997,"Census Tract 60, Philadelphia County, Pennsylvania",6467,42,101,6000,2019,ACS 2019,42101006000
1998,"Census Tract 111, Philadelphia County, Pennsylvania",3704,42,101,11100,2019,ACS 2019,42101011100
1999,"Census Tract 82, Philadelphia County, Pennsylvania",5882,42,101,8200,2019,ACS 2019,42101008200
2000,"Census Tract 2623, Fayette County, Pennsylvania",3257,42,51,262300,2019,ACS 2019,42051262300
2001,"Census Tract 2625, Fayette County, Pennsylvania",3251,42,51,262500,2019,ACS 2019,42051262500
2002,"Census Tract 2628, Fayette County, Pennsylvania",7047,42,51,262800,2019,ACS 2019,42051262800
2003,"Census Tract 2632, Fayette County, Pennsylvania",2311,42,51,263200,2019,ACS 2019,42051263200
2004,"Census Tract 2610, Fayette County, Pennsylvania",2404,42,51,261000,2019,ACS 2019,42051261000
2005,"Census Tract 36, Philadelphia County, Pennsylvania",7142,42,101,3600,2019,ACS 2019,42101003600
2006,"Census Tract 170, Philadelphia County, Pennsylvania",2884,42,101,17000,2019,ACS 2019,42101017000
2007,"Census Tract 243, Philadelphia County, Pennsylvania",3895,42,101,24300,2019,ACS 2019,42101024300
2008,"Census Tract 276, Philadelphia County, Pennsylvania",4163,42,101,27600,2019,ACS 2019,42101027600
2009,"Census Tract 16, Philadelphia County, Pennsylvania",2371,42,101,1600,2019,ACS 2019,42101001600
2010,"Census Tract 39.02, Philadelphia County, Pennsylvania",5800,42,101,3902,2019,ACS 2019,42101003902
2011,"Census Tract 78, Philadelphia County, Pennsylvania",4163,42,101,7800,2019,ACS 2019,42101007800
2012,"Census Tract 93, Philadelphia County, Pennsylvania",4721,42,101,9300,2019,ACS 2019,42101009300
2013,"Census Tract 321, Philadelphia County, Pennsylvania",4070,42,101,32100,2019,ACS 2019,42101032100
2014,"Census Tract 214, Philadelphia County, Pennsylvania",3980,42,101,21400,2019,ACS 2019,42101021400
2015,"Census Tract 349, Philadelphia County, Pennsylvania",5316,42,101,34900,2019,ACS 2019,42101034900
2016,"Census Tract 269, Philadelphia County, Pennsylvania",2147,42,101,26900,2019,ACS 2019,42101026900
2017,"Census Tract 292, Philadelphia County, Pennsylvania",4917,42,101,29200,2019,ACS 2019,42101029200
2018,"Census Tract 313, Philadelphia County, Pennsylvania",7632,42,101,31300,2019,ACS 2019,42101031300
2019,"Census Tract 325, Philadelphia County, Pennsylvania",6143,42,101,32500,2019,ACS 2019,42101032500
2020,"Census Tract 14, Philadelphia County, Pennsylvania",4199,42,101,1400,2019,ACS 2019,42101001400
2021,"Census Tract 363.02, Philadelphia County, Pennsylvania",3705,42,101,36302,2019,ACS 2019,42101036302
2022,"Census Tract 1014.04, Bucks County, Pennsylvania",2316,42,17,101404,2019,ACS 2019,42017101404
2023,"Census Tract 5644, Allegheny County, Pennsylvania",5874,42,3,564400,2019,ACS 2019,42003564400
2024,"Census Tract 5645, Allegheny County, Pennsylvania",2862,42,3,564500,2019,ACS 2019,42003564500
2025,"Census Tract 9800, Allegheny County, Pennsylvania",0,42,3,980000,2019,ACS 2019,42003980000
2026,"Census Tract 9801, Allegheny County, Pennsylvania",0,42,3,980100,2019,ACS 2019,42003980100
2027,"Census Tract 9803, Allegheny County, Pennsylvania",0,42,3,980300,2019,ACS 2019,42003980300
2028,"Census Tract 9806, Allegheny County, Pennsylvania",13,42,3,980600,2019,ACS 2019,42003980600
2029,"Census Tract 9804, Allegheny County, Pennsylvania",0,42,3,980400,2019,ACS 2019,42003980400
2030,"Census Tract 9805, Allegheny County, Pennsylvania",16,42,3,980500,2019,ACS 2019,42003980500
2031,"Census Tract 9807, Allegheny County, Pennsylvania",0,42,3,980700,2019,ACS 2019,42003980700
2032,"Census Tract 9808, Allegheny County, Pennsylvania",0,42,3,980800,2019,ACS 2019,42003980800
2033,"Census Tract 9810, Allegheny County, Pennsylvania",0,42,3,981000,2019,ACS 2019,42003981000
2034,"Census Tract 9811, Allegheny County, Pennsylvania",0,42,3,981100,2019,ACS 2019,42003981100
2035,"Census Tract 114, Centre County, Pennsylvania",7541,42,27,11400,2019,ACS 2019,42027011400
2036,"Census Tract 116, Centre County, Pennsylvania",4761,42,27,11600,2019,ACS 2019,42027011600
2037,"Census Tract 119.02, Centre County, Pennsylvania",7650,42,27,11902,2019,ACS 2019,42027011902
2038,"Census Tract 105, Centre County, Pennsylvania",5106,42,27,10500,2019,ACS 2019,42027010500
2039,"Census Tract 119.01, Centre County, Pennsylvania",2782,42,27,11901,2019,ACS 2019,42027011901
2040,"Census Tract 122, Centre County, Pennsylvania",5204,42,27,12200,2019,ACS 2019,42027012200
2041,"Census Tract 126, Centre County, Pennsylvania",3939,42,27,12600,2019,ACS 2019,42027012600
2042,"Census Tract 110, Centre County, Pennsylvania",7838,42,27,11000,2019,ACS 2019,42027011000
2043,"Census Tract 120, Centre County, Pennsylvania",5788,42,27,12000,2019,ACS 2019,42027012000
2044,"Census Tract 121, Centre County, Pennsylvania",6180,42,27,12100,2019,ACS 2019,42027012100
2045,"Census Tract 108, Centre County, Pennsylvania",5873,42,27,10800,2019,ACS 2019,42027010800
2046,"Census Tract 124, Centre County, Pennsylvania",5003,42,27,12400,2019,ACS 2019,42027012400
2047,"Census Tract 125, Centre County, Pennsylvania",4380,42,27,12500,2019,ACS 2019,42027012500
2048,"Census Tract 101, Centre County, Pennsylvania",4239,42,27,10100,2019,ACS 2019,42027010100
2049,"Census Tract 102, Centre County, Pennsylvania",3018,42,27,10200,2019,ACS 2019,42027010200
2050,"Census Tract 2009.06, Montgomery County, Pennsylvania",1927,42,91,200906,2019,ACS 2019,42091200906
2051,"Census Tract 2010.06, Montgomery County, Pennsylvania",2188,42,91,201006,2019,ACS 2019,42091201006
2052,"Census Tract 1706, Allegheny County, Pennsylvania",1718,42,3,170600,2019,ACS 2019,42003170600
2053,"Census Tract 4994, Allegheny County, Pennsylvania",2625,42,3,499400,2019,ACS 2019,42003499400
2054,"Census Tract 4078.04, Delaware County, Pennsylvania",4420,42,45,407804,2019,ACS 2019,42045407804
2055,"Census Tract 4094, Delaware County, Pennsylvania",2972,42,45,409400,2019,ACS 2019,42045409400
2056,"Census Tract 4100, Delaware County, Pennsylvania",4059,42,45,410000,2019,ACS 2019,42045410000
2057,"Census Tract 4081.02, Delaware County, Pennsylvania",3577,42,45,408102,2019,ACS 2019,42045408102
2058,"Census Tract 4085, Delaware County, Pennsylvania",4118,42,45,408500,2019,ACS 2019,42045408500
2059,"Census Tract 4095, Delaware County, Pennsylvania",4732,42,45,409500,2019,ACS 2019,42045409500
2060,"Census Tract 4096.01, Delaware County, Pennsylvania",4394,42,45,409601,2019,ACS 2019,42045409601
2061,"Census Tract 4098.02, Delaware County, Pennsylvania",5906,42,45,409802,2019,ACS 2019,42045409802
2062,"Census Tract 4103.02, Delaware County, Pennsylvania",9655,42,45,410302,2019,ACS 2019,42045410302
2063,"Census Tract 205.21, York County, Pennsylvania",6226,42,133,20521,2019,ACS 2019,42133020521
2064,"Census Tract 219, York County, Pennsylvania",7080,42,133,21900,2019,ACS 2019,42133021900
2065,"Census Tract 214.20, York County, Pennsylvania",7209,42,133,21420,2019,ACS 2019,42133021420
2066,"Census Tract 227, York County, Pennsylvania",6256,42,133,22700,2019,ACS 2019,42133022700
2067,"Census Tract 238.22, York County, Pennsylvania",7159,42,133,23822,2019,ACS 2019,42133023822
2068,"Census Tract 5, York County, Pennsylvania",2724,42,133,500,2019,ACS 2019,42133000500
2069,"Census Tract 13, York County, Pennsylvania",3281,42,133,1300,2019,ACS 2019,42133001300
2070,"Census Tract 14, York County, Pennsylvania",4046,42,133,1400,2019,ACS 2019,42133001400
2071,"Census Tract 207.20, York County, Pennsylvania",10022,42,133,20720,2019,ACS 2019,42133020720
2072,"Census Tract 217.11, York County, Pennsylvania",3039,42,133,21711,2019,ACS 2019,42133021711
2073,"Census Tract 220, York County, Pennsylvania",3681,42,133,22000,2019,ACS 2019,42133022000
2074,"Census Tract 225, York County, Pennsylvania",3886,42,133,22500,2019,ACS 2019,42133022500
2075,"Census Tract 235, York County, Pennsylvania",5445,42,133,23500,2019,ACS 2019,42133023500
2076,"Census Tract 203.10, York County, Pennsylvania",2658,42,133,20310,2019,ACS 2019,42133020310
2077,"Census Tract 101.30, York County, Pennsylvania",3726,42,133,10130,2019,ACS 2019,42133010130
2078,"Census Tract 102.10, York County, Pennsylvania",2968,42,133,10210,2019,ACS 2019,42133010210
2079,"Census Tract 102.20, York County, Pennsylvania",5729,42,133,10220,2019,ACS 2019,42133010220
2080,"Census Tract 210.10, York County, Pennsylvania",4836,42,133,21010,2019,ACS 2019,42133021010
2081,"Census Tract 210.20, York County, Pennsylvania",7180,42,133,21020,2019,ACS 2019,42133021020
2082,"Census Tract 101.20, York County, Pennsylvania",4668,42,133,10120,2019,ACS 2019,42133010120
2083,"Census Tract 228, York County, Pennsylvania",7603,42,133,22800,2019,ACS 2019,42133022800
2084,"Census Tract 232, York County, Pennsylvania",6122,42,133,23200,2019,ACS 2019,42133023200
2085,"Census Tract 1, York County, Pennsylvania",1131,42,133,100,2019,ACS 2019,42133000100
2086,"Census Tract 312.02, Adams County, Pennsylvania",2728,42,1,31202,2019,ACS 2019,42001031202
2087,"Census Tract 315.01, Adams County, Pennsylvania",3458,42,1,31501,2019,ACS 2019,42001031501
2088,"Census Tract 306, Adams County, Pennsylvania",4954,42,1,30600,2019,ACS 2019,42001030600
2089,"Census Tract 314.01, Adams County, Pennsylvania",4233,42,1,31401,2019,ACS 2019,42001031401
2090,"Census Tract 316, Adams County, Pennsylvania",7209,42,1,31600,2019,ACS 2019,42001031600
2091,"Census Tract 302, Adams County, Pennsylvania",5506,42,1,30200,2019,ACS 2019,42001030200
2092,"Census Tract 311.02, Adams County, Pennsylvania",3258,42,1,31102,2019,ACS 2019,42001031102
2093,"Census Tract 312.01, Adams County, Pennsylvania",3728,42,1,31201,2019,ACS 2019,42001031201
2094,"Census Tract 312.03, Adams County, Pennsylvania",3181,42,1,31203,2019,ACS 2019,42001031203
2095,"Census Tract 2075, Montgomery County, Pennsylvania",3353,42,91,207500,2019,ACS 2019,42091207500
2096,"Census Tract 2080, Montgomery County, Pennsylvania",3869,42,91,208000,2019,ACS 2019,42091208000
